feature1,feature2,feature3,feature4,label
78,141,177,210,0
172,18,91,174,1
226,115,37,251,0
172,19,127,76,1
179,236,229,83,0
172,22,45,119,1
246,135,143,163,0
10,241,170,72,1
247,147,104,91,0
192,168,57,25,1
7,220,208,52,0
192,168,104,218,1
65,216,106,65,0
10,31,148,217,1
129,206,20,245,0
192,168,105,30,1
164,24,1,20,0
10,170,142,21,1
95,238,220,201,0
10,26,3,139,1
214,47,93,53,0
10,206,109,17,1
45,213,151,211,0
192,168,15,160,1
72,98,23,128,0
192,168,6,23,1
59,43,178,182,0
172,24,167,159,1
125,205,220,255,0
172,18,239,159,1
154,66,135,177,0
192,168,170,121,1
109,251,188,198,0
10,237,65,207,1
225,119,204,83,0
192,168,82,121,1
151,205,172,85,0
10,170,132,228,1
54,164,205,153,0
172,25,158,146,1
159,174,182,206,0
192,168,180,124,1
190,32,160,151,0
172,27,196,93,1
247,94,109,205,0
172,25,135,142,1
182,166,125,114,0
192,168,149,209,1
179,75,235,119,0
10,164,137,54,1
100,250,123,84,0
192,168,141,51,1
27,202,191,101,0
10,218,225,60,1
206,37,217,25,0
172,30,224,35,1
84,169,73,123,0
172,29,63,10,1
111,40,121,211,0
192,168,179,251,1
79,215,166,86,0
172,19,211,250,1
159,234,196,242,0
172,24,7,123,1
13,119,29,108,0
172,29,184,41,1
168,125,124,62,0
172,30,126,67,1
54,21,19,107,0
172,21,42,242,1
98,145,167,208,0
172,31,67,152,1
215,72,64,106,0
192,168,41,226,1
77,242,157,208,0
192,168,201,131,1
36,239,253,142,0
192,168,131,218,1
2,194,185,26,0
192,168,140,97,1
248,109,197,162,0
172,25,245,69,1
178,205,210,64,0
10,247,142,164,1
180,88,217,214,0
172,19,241,92,1
159,168,154,13,0
192,168,33,102,1
11,205,52,142,0
172,23,88,245,1
77,219,131,147,0
10,184,14,96,1
126,210,146,48,0
172,19,4,254,1
194,144,125,52,0
172,19,253,232,1
69,225,243,152,0
192,168,223,193,1
136,135,233,72,0
10,109,131,225,1
49,62,100,66,0
10,82,215,194,1
8,81,22,239,0
172,17,183,131,1
32,200,69,81,0
10,72,146,95,1
230,148,88,161,0
192,168,160,175,1
179,224,191,251,0
10,107,74,166,1
141,25,217,162,0
172,30,78,6,1
70,225,241,76,0
10,11,85,175,1
25,127,145,43,0
192,168,76,171,1
151,127,152,66,0
172,22,145,36,1
81,138,186,20,0
192,168,163,104,1
0,49,34,75,0
192,168,194,26,1
109,187,194,63,0
172,31,11,19,1
206,144,32,158,0
172,26,19,142,1
165,38,81,128,0
10,40,231,235,1
142,127,21,80,0
172,16,144,37,1
98,81,184,219,0
172,23,63,57,1
100,123,185,145,0
172,16,9,181,1
220,172,118,124,0
10,223,86,47,1
35,49,138,132,0
172,30,159,66,1
45,22,88,42,0
10,194,134,157,1
215,18,57,102,0
10,128,7,241,1
68,169,70,119,0
172,18,46,128,1
208,56,253,158,0
192,168,11,98,1
201,62,69,27,0
172,16,65,77,1
95,99,236,231,0
10,142,175,248,1
135,84,96,200,0
192,168,209,95,1
191,130,254,231,0
10,198,73,159,1
136,21,167,232,0
10,1,242,51,1
214,80,85,199,0
172,24,111,60,1
42,84,48,225,0
172,27,155,176,1
8,194,138,95,0
172,27,177,160,1
157,58,69,204,0
192,168,119,170,1
83,8,129,158,0
172,19,105,216,1
169,148,146,46,0
10,189,172,178,1
237,19,51,67,0
10,137,241,179,1
62,32,91,131,0
192,168,113,163,1
158,140,134,49,0
172,22,30,117,1
93,82,45,10,0
172,17,243,80,1
92,254,117,85,0
10,40,116,9,1
104,187,224,223,0
192,168,179,11,1
154,158,139,168,0
10,212,40,160,1
221,204,34,216,0
192,168,5,24,1
240,128,218,190,0
10,170,144,95,1
23,242,59,245,0
192,168,194,243,1
82,252,177,76,0
10,193,59,189,1
26,30,252,8,0
10,112,101,189,1
230,249,150,82,0
10,57,178,161,1
99,143,194,112,0
172,30,162,33,1
49,22,218,183,0
10,212,32,254,1
161,176,10,88,0
172,19,147,98,1
162,186,183,238,0
10,254,164,160,1
153,31,202,167,0
10,66,66,185,1
14,0,193,32,0
10,109,37,215,1
199,27,39,131,0
192,168,83,56,1
23,51,207,156,0
10,213,151,51,1
79,80,243,240,0
10,3,14,3,1
191,194,88,235,0
10,138,43,169,1
214,135,195,242,0
172,20,252,119,1
114,55,63,29,0
172,26,218,161,1
8,44,50,242,0
172,27,136,23,1
155,108,205,180,0
192,168,142,17,1
152,148,107,70,0
192,168,175,120,1
159,184,236,24,0
192,168,254,8,1
22,143,12,201,0
10,142,154,36,1
149,246,43,236,0
172,24,110,165,1
193,108,171,238,0
10,95,45,249,1
120,24,112,22,0
192,168,223,38,1
168,17,244,51,0
10,3,223,78,1
62,202,84,123,0
192,168,125,191,1
224,123,85,179,0
10,182,241,234,1
244,187,232,155,0
10,11,123,220,1
86,180,132,234,0
192,168,96,12,1
32,188,152,61,0
172,27,4,151,1
141,225,94,86,0
192,168,228,168,1
171,252,220,129,0
192,168,157,49,1
211,124,184,224,0
10,200,29,21,1
216,119,59,140,0
192,168,135,206,1
228,201,129,18,0
192,168,164,82,1
100,92,122,27,0
10,52,136,192,1
225,192,247,133,0
10,112,158,63,1
98,74,125,198,0
172,18,221,136,1
19,136,248,155,0
192,168,111,181,1
108,172,14,236,0
192,168,7,120,1
72,29,73,156,0
172,22,124,188,1
64,223,189,128,0
192,168,35,172,1
203,47,92,26,0
10,56,202,126,1
100,77,110,114,0
172,20,14,146,1
177,184,35,183,0
10,84,56,9,1
105,71,42,226,0
192,168,155,27,1
84,151,171,197,0
172,21,207,130,1
166,141,86,150,0
10,94,105,242,1
234,245,68,172,0
10,230,79,8,1
40,190,188,158,0
10,1,10,105,1
1,231,255,52,0
192,168,189,108,1
35,10,89,18,0
10,253,83,106,1
100,94,252,104,0
172,21,191,159,1
250,111,20,10,0
172,17,119,7,1
225,214,88,78,0
172,29,210,207,1
89,105,246,123,0
192,168,109,40,1
38,178,161,233,0
10,30,7,112,1
180,165,3,130,0
172,17,131,73,1
110,237,223,20,0
172,25,192,17,1
154,22,55,166,0
10,23,102,171,1
255,31,41,227,0
192,168,226,74,1
160,77,8,105,0
172,23,14,119,1
1,4,3,114,0
192,168,243,175,1
255,49,222,38,0
172,28,113,226,1
106,77,31,81,0
10,47,24,223,1
50,124,95,101,0
10,167,62,148,1
162,33,111,40,0
192,168,178,89,1
212,217,221,8,0
172,25,31,83,1
219,187,222,69,0
172,18,11,156,1
55,170,229,207,0
192,168,207,24,1
185,83,32,81,0
172,23,86,128,1
234,32,75,68,0
10,230,91,88,1
161,7,72,16,0
10,220,87,252,1
4,135,59,179,0
172,24,72,213,1
186,43,213,24,0
10,84,190,19,1
104,181,219,118,0
172,23,7,88,1
197,28,228,124,0
10,163,137,162,1
106,20,0,84,0
192,168,87,53,1
134,195,246,255,0
10,84,240,244,1
158,38,154,95,0
192,168,72,135,1
189,0,216,51,0
192,168,13,125,1
215,160,64,144,0
172,28,223,48,1
228,31,138,154,0
192,168,14,142,1
194,19,82,120,0
10,167,123,40,1
17,124,212,17,0
192,168,48,169,1
181,144,57,31,0
172,21,62,28,1
25,242,142,53,0
172,16,48,38,1
156,219,32,104,0
172,17,201,174,1
134,244,16,61,0
172,27,14,131,1
79,88,215,252,0
192,168,38,177,1
102,152,222,52,0
172,18,173,185,1
55,12,249,219,0
172,29,188,179,1
213,71,176,178,0
172,16,170,124,1
165,11,92,83,0
172,24,76,200,1
165,140,209,64,0
192,168,189,184,1
169,120,107,62,0
10,55,9,17,1
235,243,11,208,0
10,134,36,52,1
135,166,8,33,0
192,168,77,178,1
119,28,204,21,0
10,175,112,244,1
19,170,121,130,0
172,18,81,201,1
144,43,105,57,0
192,168,35,71,1
16,173,182,124,0
10,238,189,179,1
252,132,38,75,0
172,21,79,51,1
25,206,30,35,0
10,201,60,131,1
236,105,145,212,0
192,168,127,87,1
187,215,249,98,0
10,197,255,120,1
25,252,212,64,0
172,31,251,14,1
18,58,60,146,0
10,0,59,109,1
30,51,87,3,0
10,249,243,137,1
29,55,234,186,0
172,20,123,104,1
30,15,214,137,0
10,201,178,156,1
223,201,194,74,0
10,124,116,233,1
35,200,98,149,0
192,168,123,106,1
165,129,91,211,0
192,168,148,252,1
142,99,56,136,0
192,168,95,151,1
39,101,60,115,0
192,168,254,145,1
154,9,4,66,0
10,216,148,164,1
138,149,21,163,0
172,28,106,241,1
158,234,96,89,0
192,168,231,159,1
105,165,130,188,0
10,247,246,147,1
232,109,27,185,0
172,25,14,190,1
66,9,32,74,0
10,103,110,95,1
195,239,230,71,0
192,168,59,87,1
123,16,250,118,0
192,168,186,248,1
57,76,221,36,0
192,168,0,220,1
9,81,89,243,0
10,12,131,191,1
112,177,78,112,0
172,16,225,77,1
80,136,68,109,0
172,16,123,186,1
182,215,232,87,0
192,168,83,198,1
179,230,84,192,0
192,168,231,209,1
47,163,26,41,0
172,25,140,90,1
227,84,28,77,0
192,168,144,92,1
242,33,189,200,0
10,24,92,0,1
219,108,184,37,0
192,168,155,58,1
222,178,117,46,0
10,46,107,109,1
5,83,59,31,0
10,3,249,55,1
87,112,136,66,0
10,183,233,185,1
197,137,59,66,0
192,168,87,220,1
119,153,237,130,0
172,29,25,132,1
242,212,35,77,0
10,202,219,13,1
174,103,243,58,0
10,46,226,200,1
22,208,248,18,0
172,16,132,112,1
106,183,25,34,0
10,127,146,204,1
6,70,83,182,0
10,141,205,236,1
113,222,93,55,0
192,168,63,234,1
9,246,43,89,0
10,157,99,232,1
140,12,34,237,0
172,22,221,117,1
65,105,190,15,0
172,20,147,104,1
174,58,59,36,0
10,47,61,83,1
200,16,44,203,0
192,168,182,194,1
226,50,232,147,0
172,18,149,55,1
28,189,101,33,0
172,28,70,62,1
26,56,172,120,0
172,19,71,222,1
39,76,137,121,0
192,168,134,43,1
90,62,196,8,0
192,168,230,112,1
124,100,22,232,0
192,168,238,109,1
252,195,50,57,0
172,27,168,174,1
218,187,24,197,0
172,27,222,94,1
45,73,116,175,0
10,11,132,153,1
86,150,132,246,0
10,67,11,156,1
86,148,241,43,0
172,24,137,17,1
113,130,74,172,0
172,27,14,152,1
181,31,15,18,0
192,168,121,122,1
123,109,18,152,0
10,43,176,108,1
127,153,67,146,0
10,230,69,140,1
162,187,30,66,0
172,21,218,233,1
198,19,162,100,0
10,44,216,224,1
38,9,252,15,0
10,244,101,132,1
113,133,90,170,0
10,161,109,235,1
219,175,206,158,0
172,17,113,127,1
126,212,62,170,0
192,168,40,63,1
227,156,58,89,0
10,156,74,201,1
180,170,190,253,0
172,19,231,207,1
198,140,9,8,0
192,168,28,117,1
247,147,240,114,0
192,168,80,109,1
91,144,142,0,0
10,128,233,228,1
45,158,215,150,0
10,130,183,157,1
6,120,116,7,0
172,19,227,137,1
160,2,203,213,0
172,28,117,175,1
110,241,202,121,0
192,168,243,13,1
207,19,195,126,0
192,168,87,149,1
64,72,246,153,0
10,51,255,245,1
161,157,132,251,0
192,168,73,238,1
221,125,228,221,0
10,123,37,183,1
137,128,200,237,0
192,168,96,12,1
24,154,167,143,0
10,46,125,40,1
163,248,96,226,0
172,18,104,88,1
227,95,32,243,0
172,29,29,221,1
40,245,49,56,0
172,29,131,232,1
204,177,155,83,0
172,26,101,28,1
121,56,104,188,0
172,24,83,90,1
124,151,59,165,0
192,168,109,245,1
96,48,189,118,0
172,16,196,78,1
224,107,135,255,0
172,29,65,63,1
13,32,208,87,0
192,168,25,98,1
110,197,145,234,0
172,18,153,2,1
106,6,46,40,0
10,118,200,167,1
125,197,58,239,0
192,168,53,200,1
141,172,244,48,0
192,168,117,111,1
55,221,29,162,0
192,168,85,223,1
127,10,216,117,0
10,152,202,198,1
50,0,6,216,0
172,26,115,43,1
140,70,74,18,0
172,28,51,135,1
167,141,255,83,0
192,168,216,214,1
175,246,152,36,0
192,168,234,19,1
191,165,78,73,0
172,22,23,221,1
110,233,242,154,0
10,143,200,34,1
222,4,53,203,0
172,30,100,79,1
212,246,172,114,0
192,168,35,145,1
198,173,143,173,0
172,28,121,18,1
222,221,147,94,0
10,57,173,234,1
232,254,105,249,0
10,253,206,141,1
79,31,220,224,0
192,168,207,101,1
150,199,167,98,0
172,18,106,42,1
26,142,160,32,0
10,138,117,141,1
190,234,142,92,0
10,95,74,148,1
69,45,153,219,0
10,242,103,41,1
37,163,75,204,0
172,27,147,119,1
75,61,143,122,0
192,168,61,123,1
220,145,81,1,0
192,168,143,75,1
22,58,204,117,0
10,23,119,217,1
77,224,37,244,0
172,24,205,230,1
164,208,54,118,0
172,16,22,153,1
251,144,63,224,0
192,168,135,186,1
72,6,215,76,0
10,203,238,18,1
134,209,15,101,0
10,247,231,121,1
84,75,22,38,0
10,6,226,52,1
207,35,207,50,0
172,17,164,231,1
199,57,239,101,0
10,16,205,128,1
31,226,219,228,0
172,16,29,178,1
225,245,160,53,0
192,168,84,224,1
50,141,45,178,0
10,145,50,189,1
105,136,172,194,0
10,28,131,230,1
154,166,159,118,0
192,168,206,89,1
167,21,248,17,0
10,197,56,68,1
2,110,133,37,0
10,118,87,54,1
143,7,208,141,0
192,168,163,59,1
43,140,241,26,0
10,1,37,13,1
213,59,115,58,0
172,27,213,56,1
137,66,21,174,0
10,10,147,60,1
173,75,30,232,0
172,25,63,228,1
74,252,146,134,0
10,226,46,21,1
245,162,243,105,0
10,64,52,113,1
39,71,51,26,0
192,168,66,165,1
225,182,165,251,0
10,253,221,93,1
185,66,69,113,0
10,130,54,162,1
216,188,248,147,0
10,212,65,195,1
190,65,137,107,0
192,168,89,128,1
73,49,95,207,0
10,128,219,30,1
157,178,83,250,0
172,25,30,152,1
187,221,29,54,0
172,23,176,165,1
211,64,177,217,0
192,168,40,188,1
215,101,175,189,0
192,168,20,179,1
32,171,101,202,0
10,21,201,239,1
40,110,124,8,0
10,100,28,175,1
160,227,39,125,0
192,168,223,51,1
222,248,129,223,0
192,168,15,180,1
100,213,74,118,0
172,28,244,201,1
131,80,215,104,0
192,168,53,36,1
44,247,112,136,0
172,17,42,176,1
233,222,37,186,0
172,31,166,11,1
162,240,200,104,0
10,182,100,216,1
219,165,212,82,0
172,20,108,78,1
67,158,205,3,0
172,16,5,29,1
159,191,83,141,0
10,3,39,252,1
45,41,41,64,0
192,168,33,96,1
249,205,171,213,0
192,168,139,62,1
31,164,196,206,0
10,94,177,111,1
131,51,221,163,0
10,8,71,178,1
206,164,155,233,0
10,107,169,251,1
180,156,224,243,0
10,194,107,254,1
106,255,142,27,0
192,168,27,182,1
29,114,142,254,0
172,24,154,102,1
90,44,184,29,0
10,253,234,90,1
222,53,62,252,0
10,6,55,117,1
13,118,239,173,0
10,241,198,54,1
159,250,51,113,0
10,239,135,157,1
178,154,88,32,0
192,168,35,67,1
131,126,79,28,0
192,168,177,44,1
217,196,233,35,0
10,217,97,57,1
1,220,212,144,0
172,19,172,191,1
120,245,157,249,0
172,25,194,130,1
42,73,95,136,0
10,219,3,31,1
16,119,50,129,0
10,97,139,159,1
36,71,147,87,0
172,25,49,175,1
149,97,172,52,0
192,168,219,113,1
12,84,234,174,0
192,168,227,176,1
69,164,157,63,0
192,168,183,107,1
229,113,69,130,0
172,25,212,16,1
47,181,48,56,0
192,168,220,219,1
61,149,215,95,0
192,168,230,130,1
60,192,144,80,0
10,81,55,162,1
123,110,216,254,0
172,24,98,30,1
43,250,245,28,0
172,20,123,173,1
21,194,119,100,0
10,65,1,136,1
209,176,57,108,0
10,231,159,83,1
36,114,74,103,0
10,173,130,90,1
44,36,16,228,0
172,31,176,238,1
73,183,191,247,0
10,129,7,197,1
186,21,147,65,0
172,23,48,11,1
110,231,86,95,0
172,20,179,55,1
249,254,231,67,0
10,4,103,39,1
223,123,111,74,0
172,19,158,117,1
140,233,151,71,0
10,62,105,156,1
190,79,182,214,0
172,28,35,20,1
3,207,88,72,0
192,168,23,250,1
86,195,171,65,0
172,18,85,93,1
246,248,155,154,0
192,168,27,125,1
248,21,220,160,0
192,168,247,42,1
143,127,104,4,0
172,26,149,186,1
124,246,140,142,0
172,16,255,95,1
124,135,112,50,0
172,28,225,96,1
177,198,213,3,0
10,33,199,182,1
158,148,183,164,0
10,96,111,108,1
65,222,31,115,0
172,21,172,169,1
82,246,112,116,0
172,17,247,56,1
11,39,60,231,0
192,168,100,213,1
53,68,68,173,0
10,215,50,17,1
214,15,254,177,0
172,28,182,151,1
126,127,79,74,0
192,168,78,59,1
176,26,54,44,0
192,168,255,125,1
215,203,173,99,0
192,168,213,15,1
47,76,80,131,0
10,189,105,19,1
135,208,58,199,0
172,29,190,30,1
133,190,75,193,0
172,26,165,81,1
176,147,142,132,0
172,30,67,6,1
191,213,184,20,0
10,168,63,63,1
89,31,69,10,0
10,153,165,164,1
50,170,64,130,0
10,215,202,114,1
108,23,11,8,0
172,21,122,216,1
138,114,58,104,0
172,31,156,203,1
139,185,61,79,0
192,168,77,179,1
186,5,186,13,0
192,168,229,90,1
56,12,233,17,0
172,19,48,210,1
38,220,210,181,0
10,186,198,111,1
126,10,236,189,0
192,168,165,131,1
171,158,25,202,0
192,168,85,102,1
196,71,5,121,0
172,17,35,230,1
108,12,92,249,0
172,16,7,161,1
8,109,192,67,0
10,152,213,101,1
200,168,117,238,0
10,2,98,65,1
246,214,182,7,0
10,83,191,64,1
83,66,87,63,0
192,168,4,33,1
126,40,250,12,0
10,161,33,61,1
16,29,195,61,0
10,33,131,90,1
200,115,0,80,0
172,22,162,153,1
219,184,90,170,0
192,168,103,190,1
18,33,171,181,0
192,168,108,95,1
21,13,145,100,0
192,168,169,51,1
72,128,252,196,0
10,123,252,214,1
137,102,20,38,0
10,87,51,26,1
236,213,135,45,0
172,22,84,151,1
174,51,167,108,0
10,5,12,232,1
207,155,47,103,0
172,30,49,127,1
223,101,245,107,0
172,21,64,210,1
136,42,123,34,0
10,182,173,169,1
197,55,4,172,0
10,108,57,183,1
42,217,253,249,0
10,41,168,175,1
167,98,182,56,0
172,24,42,12,1
119,14,221,203,0
172,25,101,63,1
26,60,219,74,0
10,159,19,109,1
111,32,68,103,0
192,168,218,223,1
63,10,216,92,0
172,22,1,187,1
196,111,2,121,0
10,105,158,155,1
92,29,137,247,0
192,168,186,109,1
163,184,195,137,0
172,30,207,156,1
58,243,85,14,0
192,168,217,52,1
215,130,159,221,0
10,33,18,118,1
250,185,113,145,0
172,18,97,255,1
138,82,175,187,0
192,168,198,189,1
158,127,181,186,0
172,26,3,20,1
14,72,17,144,0
172,29,74,244,1
14,161,195,185,0
192,168,213,59,1
97,218,127,31,0
172,16,99,165,1
141,24,27,61,0
10,225,117,112,1
29,136,147,227,0
192,168,125,132,1
150,254,52,187,0
10,237,41,238,1
177,151,164,205,0
10,181,206,227,1
41,195,219,79,0
172,23,175,165,1
54,126,222,72,0
172,24,249,186,1
162,113,9,8,0
10,185,237,75,1
0,66,86,127,0
192,168,78,52,1
26,58,237,98,0
10,232,96,198,1
106,143,109,32,0
192,168,174,243,1
80,174,110,15,0
10,189,111,135,1
41,73,136,173,0
172,26,238,94,1
7,11,18,60,0
172,20,24,201,1
23,161,155,228,0
192,168,18,214,1
64,7,46,167,0
172,21,131,207,1
3,163,206,46,0
192,168,194,16,1
71,211,220,152,0
10,151,198,210,1
156,173,29,148,0
192,168,180,139,1
26,6,183,234,0
172,16,41,251,1
137,188,109,117,0
172,19,157,66,1
156,28,144,192,0
10,82,64,255,1
62,172,61,142,0
10,229,117,30,1
125,255,182,176,0
172,29,83,53,1
89,40,222,128,0
192,168,74,250,1
173,74,176,102,0
10,81,228,190,1
225,193,23,39,0
10,128,199,222,1
250,29,78,198,0
192,168,171,52,1
52,96,6,220,0
10,177,113,229,1
145,112,247,247,0
192,168,34,160,1
101,86,126,215,0
172,24,93,115,1
179,45,167,203,0
172,30,120,223,1
44,156,127,94,0
172,27,65,27,1
54,248,11,76,0
172,17,86,59,1
130,164,163,116,0
10,66,16,71,1
76,169,126,28,0
172,18,163,31,1
232,210,30,114,0
10,6,44,62,1
6,92,211,175,0
10,216,103,241,1
184,62,209,169,0
172,18,77,92,1
38,209,71,253,0
172,29,106,125,1
36,177,36,59,0
192,168,109,177,1
187,56,104,249,0
192,168,86,223,1
70,250,239,114,0
172,30,216,111,1
104,73,84,127,0
192,168,4,204,1
177,114,20,132,0
10,59,226,233,1
58,96,247,99,0
10,44,102,217,1
60,227,124,43,0
192,168,97,38,1
248,100,31,30,0
192,168,16,66,1
16,86,102,103,0
10,242,232,171,1
80,15,179,89,0
172,20,93,96,1
141,185,81,124,0
192,168,52,12,1
112,205,207,148,0
192,168,75,134,1
94,153,209,104,0
172,16,40,141,1
204,246,71,111,0
10,202,52,109,1
27,61,110,180,0
172,28,204,82,1
241,100,16,190,0
172,19,241,126,1
164,118,63,49,0
10,176,61,109,1
255,161,194,3,0
10,124,13,7,1
119,73,25,110,0
10,113,7,250,1
40,31,20,167,0
10,139,43,234,1
82,77,114,11,0
172,21,32,116,1
4,72,80,72,0
192,168,188,148,1
190,120,156,168,0
172,17,199,241,1
240,86,234,204,0
172,18,23,146,1
236,234,206,19,0
172,31,34,10,1
154,243,248,209,0
10,56,137,43,1
238,36,1,35,0
192,168,248,33,1
59,8,153,106,0
10,73,148,122,1
48,246,169,172,0
192,168,73,113,1
68,151,156,11,0
10,77,39,70,1
178,8,113,149,0
192,168,38,45,1
243,39,174,2,0
172,16,105,81,1
51,220,141,227,0
10,166,224,165,1
84,217,217,87,0
10,247,44,239,1
46,90,151,91,0
10,165,33,157,1
181,93,0,174,0
192,168,123,72,1
86,144,131,53,0
172,30,159,81,1
132,221,208,86,0
192,168,75,80,1
53,144,75,117,0
172,22,28,192,1
184,237,163,168,0
172,18,45,251,1
106,133,54,119,0
10,39,199,53,1
149,191,172,249,0
10,126,61,64,1
219,179,33,0,0
172,26,140,65,1
250,125,158,97,0
172,17,255,76,1
242,88,214,43,0
10,8,132,249,1
76,198,106,42,0
192,168,237,58,1
11,183,247,248,0
172,16,209,137,1
225,237,109,9,0
192,168,90,47,1
188,19,157,67,0
172,27,108,165,1
79,229,210,22,0
192,168,94,230,1
93,158,6,207,0
192,168,202,26,1
22,116,153,154,0
192,168,129,117,1
39,128,188,16,0
172,20,43,60,1
149,32,142,34,0
192,168,190,209,1
147,172,207,113,0
192,168,16,85,1
154,230,25,100,0
10,122,236,125,1
180,176,166,116,0
10,217,18,255,1
214,176,43,124,0
172,31,54,43,1
174,4,102,73,0
192,168,21,130,1
179,50,119,178,0
192,168,117,220,1
62,120,74,71,0
10,30,95,116,1
177,46,135,243,0
192,168,41,157,1
18,215,122,85,0
10,23,7,237,1
97,167,225,101,0
10,106,192,3,1
33,123,193,235,0
10,94,45,167,1
176,224,142,69,0
172,24,218,43,1
75,218,255,12,0
10,241,141,31,1
254,43,169,64,0
10,55,252,185,1
43,134,60,203,0
192,168,98,12,1
115,102,155,137,0
192,168,244,164,1
30,44,4,25,0
192,168,153,119,1
57,108,34,213,0
10,131,186,145,1
140,17,111,227,0
10,122,123,14,1
33,214,175,220,0
172,30,125,112,1
83,161,68,214,0
172,23,152,244,1
119,130,191,30,0
10,84,251,166,1
205,151,10,203,0
10,114,93,116,1
231,239,105,153,0
10,33,234,220,1
131,222,160,77,0
192,168,245,43,1
207,113,121,199,0
192,168,80,6,1
237,47,251,187,0
10,57,50,9,1
100,127,119,254,0
172,24,124,87,1
19,121,85,90,0
192,168,38,134,1
176,62,225,88,0
172,22,31,188,1
195,66,15,109,0
172,18,211,189,1
0,188,245,218,0
172,25,254,125,1
188,181,70,81,0
192,168,82,95,1
241,2,197,99,0
192,168,26,211,1
83,31,110,145,0
172,16,88,49,1
151,72,210,79,0
192,168,131,117,1
53,192,13,82,0
172,23,167,27,1
35,248,228,111,0
10,215,43,247,1
101,27,2,91,0
192,168,111,189,1
143,20,113,88,0
10,193,120,207,1
223,41,155,171,0
172,31,39,0,1
211,11,144,153,0
172,24,132,203,1
26,37,238,179,0
